months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,temp_deviations,co2_deviations,time_labels,window_fan_speeds,ac_fan_speeds
2.0,5.0,22.0,-17.766666,57.666668,21.0,23.0,-0.7307308,12.602283,1.92,467.54858,9000.0,11872.463,True,False,20.73073075166338,0,02-05 22:30,1.0,1.0
2.0,5.0,22.0,-18.033333,59.833332,21.0,23.0,0.5209006,11.474799,1.92,473.07666,0.0,11872.463,True,False,19.479099382377683,0,02-05 22:40,1.0,1.0
2.0,5.0,22.0,-18.3,62.0,21.0,23.0,-0.16212405,12.168664,1.92,469.79196,6750.0,11872.463,True,False,20.162124046422274,0,02-05 22:50,1.0,1.0
2.0,5.0,23.0,-18.483334,62.0,21.0,23.0,-0.58787227,12.606436,0.0,457.72018,13500.0,11872.463,False,False,0.0,0,02-05 23:00,1.0,1.0
2.0,5.0,23.0,-18.666666,62.0,5.0,50.0,-0.0018593534,12.009435,0.0,445.57217,0.0,0.0,False,False,0.0,0,02-05 23:10,0.0,0.0
2.0,5.0,23.0,-18.85,62.0,5.0,50.0,0.74412906,11.341637,0.0,439.24176,0.0,0.0,False,False,0.0,0,02-05 23:20,0.0,0.0
2.0,5.0,23.0,-19.033333,62.0,5.0,50.0,0.914393,11.147218,0.0,433.99054,0.0,0.0,False,False,0.0,0,02-05 23:30,0.0,0.0
2.0,5.0,23.0,-19.216667,62.0,5.0,50.0,0.94315654,11.069042,0.0,430.67007,0.0,0.0,False,False,0.0,0,02-05 23:40,0.0,0.0
2.0,5.0,23.0,-19.4,62.0,5.0,50.0,0.95001036,10.978186,0.0,426.57764,0.0,0.0,False,False,0.0,0,02-05 23:50,0.0,0.0
2.0,6.0,0.0,-19.4,62.0,5.0,50.0,0.9664592,10.881906,0.0,422.9528,0.0,0.0,False,False,0.0,0,02-06 00:00,0.0,0.0
2.0,6.0,0.0,-19.4,62.0,5.0,50.0,0.9881664,10.790708,0.0,419.78903,0.0,0.0,False,False,0.0,0,02-06 00:10,0.0,0.0
2.0,6.0,0.0,-19.4,62.0,5.0,50.0,1.0044196,10.714751,0.0,417.05484,0.0,0.0,False,False,0.0,0,02-06 00:20,0.0,0.0
2.0,6.0,0.0,-19.4,62.0,5.0,50.0,1.0127909,10.654572,0.0,414.70062,0.0,0.0,False,False,0.0,0,02-06 00:30,0.0,0.0
2.0,6.0,0.0,-19.4,62.0,5.0,50.0,1.0155954,10.606549,0.0,412.67407,0.0,0.0,False,False,0.0,0,02-06 00:40,0.0,0.0
2.0,6.0,0.0,-19.4,62.0,5.0,50.0,1.0150812,10.567505,0.0,410.92822,0.0,0.0,False,False,0.0,0,02-06 00:50,0.0,0.0
2.0,6.0,1.0,-19.4,62.0,5.0,50.0,1.0148089,10.532069,0.0,409.4232,0.0,0.0,False,False,0.0,0,02-06 01:00,0.0,0.0
2.0,6.0,1.0,-19.4,62.0,5.0,50.0,1.0155926,10.50069,0.0,408.12543,0.0,0.0,False,False,0.0,0,02-06 01:10,0.0,0.0
2.0,6.0,1.0,-19.4,62.0,5.0,50.0,1.0167543,10.473257,0.0,407.0063,0.0,0.0,False,False,0.0,0,02-06 01:20,0.0,0.0
2.0,6.0,1.0,-19.4,62.0,5.0,50.0,1.0177109,10.449643,0.0,406.04123,0.0,0.0,False,False,0.0,0,02-06 01:30,0.0,0.0
2.0,6.0,1.0,-19.4,62.0,5.0,50.0,1.0183414,10.429434,0.0,405.20908,0.0,0.0,False,False,0.0,0,02-06 01:40,0.0,0.0
2.0,6.0,1.0,-19.4,62.0,5.0,50.0,1.0187585,10.412107,0.0,404.49155,0.0,0.0,False,False,0.0,0,02-06 01:50,0.0,0.0
2.0,6.0,2.0,-19.683332,62.333332,5.0,50.0,0.9926615,10.400368,0.0,403.8726,0.0,0.0,False,False,0.0,0,02-06 02:00,0.0,0.0
2.0,6.0,2.0,-19.966667,62.666668,5.0,50.0,0.93888736,10.386315,0.0,403.33847,0.0,0.0,False,False,0.0,0,02-06 02:10,0.0,0.0
2.0,6.0,2.0,-20.25,63.0,5.0,50.0,0.86830604,10.361278,0.0,402.87762,0.0,0.0,False,False,0.0,0,02-06 02:20,0.0,0.0
2.0,6.0,2.0,-20.533333,63.333332,5.0,50.0,0.7891703,10.32205,0.0,402.48004,0.0,0.0,False,False,0.0,0,02-06 02:30,0.0,0.0
2.0,6.0,2.0,-20.816668,63.666668,5.0,50.0,0.70463717,10.269707,0.0,402.13712,0.0,0.0,False,False,0.0,0,02-06 02:40,0.0,0.0
2.0,6.0,2.0,-21.1,64.0,5.0,50.0,0.615423,10.206567,0.0,401.8414,0.0,0.0,False,False,0.0,0,02-06 02:50,0.0,0.0
2.0,6.0,3.0,-21.1,63.5,5.0,50.0,0.5441491,10.12833,0.0,401.58655,0.0,0.0,False,False,0.0,0,02-06 03:00,0.0,0.0
2.0,6.0,3.0,-21.1,63.0,5.0,50.0,0.49167028,10.041581,0.0,401.36697,0.0,0.0,False,False,0.0,0,02-06 03:10,0.0,0.0
2.0,6.0,3.0,-21.1,62.5,5.0,50.0,0.4492453,9.954514,0.0,401.17783,0.0,0.0,False,False,0.0,0,02-06 03:20,0.0,0.0
2.0,6.0,3.0,-21.1,62.0,5.0,50.0,0.41059637,9.870987,0.0,401.0149,0.0,0.0,False,False,0.0,0,02-06 03:30,0.0,0.0
2.0,6.0,3.0,-21.1,61.5,5.0,50.0,0.37364802,9.791307,0.0,400.8745,0.0,0.0,False,False,0.0,0,02-06 03:40,0.0,0.0
2.0,6.0,3.0,-21.1,61.0,5.0,50.0,0.338214,9.7146435,0.0,400.75357,0.0,0.0,False,False,0.0,0,02-06 03:50,0.0,0.0
2.0,6.0,4.0,-21.2,61.5,5.0,50.0,0.29817963,9.649121,0.0,400.64935,0.0,0.0,False,False,0.0,0,02-06 04:00,0.0,0.0
2.0,6.0,4.0,-21.3,62.0,5.0,50.0,0.2528943,9.59694,0.0,400.55954,0.0,0.0,False,False,0.0,0,02-06 04:10,0.0,0.0
2.0,6.0,4.0,-21.4,62.5,5.0,50.0,0.20525607,9.555708,0.0,400.48212,0.0,0.0,False,False,0.0,0,02-06 04:20,0.0,0.0
2.0,6.0,4.0,-21.5,63.0,5.0,50.0,0.15655297,9.523285,0.0,400.4154,0.0,0.0,False,False,0.0,0,02-06 04:30,0.0,0.0
2.0,6.0,4.0,-21.6,63.5,5.0,50.0,0.10773913,9.497699,0.0,400.3579,0.0,0.0,False,False,0.0,0,02-06 04:40,0.0,0.0
2.0,6.0,4.0,-21.7,64.0,5.0,50.0,0.05838155,9.478141,0.0,400.30835,0.0,0.0,False,False,0.0,0,02-06 04:50,0.0,0.0
2.0,6.0,5.0,-21.6,64.0,5.0,50.0,0.048601944,9.445711,0.0,400.26566,0.0,0.0,False,False,0.0,0,02-06 05:00,0.0,0.0
2.0,6.0,5.0,-21.5,64.0,5.0,50.0,0.053809997,9.41933,0.0,400.2289,0.0,0.0,False,False,0.0,0,02-06 05:10,0.0,0.0
2.0,6.0,5.0,-21.4,64.0,5.0,50.0,0.05740449,9.410053,0.0,400.19724,0.0,0.0,False,False,0.0,0,02-06 05:20,0.0,0.0
2.0,6.0,5.0,-21.3,64.0,5.0,50.0,0.057930846,9.41694,0.0,400.16995,0.0,0.0,False,False,0.0,0,02-06 05:30,0.0,0.0
2.0,6.0,5.0,-21.2,64.0,5.0,50.0,0.05857836,9.435735,0.0,400.14645,0.0,0.0,False,False,0.0,0,02-06 05:40,0.0,0.0
2.0,6.0,5.0,-21.1,64.0,5.0,50.0,0.061169293,9.463446,0.0,400.12622,0.0,0.0,False,False,0.0,0,02-06 05:50,0.0,0.0
2.0,6.0,6.0,-21.1,63.5,5.0,50.0,1.273882,8.680778,0.96000004,408.23785,0.0,0.0,True,False,18.726117942738412,0,02-06 06:00,0.0,0.0
2.0,6.0,6.0,-21.1,63.0,21.0,23.0,0.37115481,9.280433,0.96000004,411.7565,0.0,11872.463,True,False,19.62884519398363,0,02-06 06:10,1.0,1.0
2.0,6.0,6.0,-21.1,62.5,21.0,23.0,0.29669726,9.325591,0.96000004,415.7113,0.0,11872.463,True,False,19.703302751073437,0,02-06 06:20,1.0,1.0
2.0,6.0,6.0,-21.1,62.0,21.0,23.0,-0.10922054,9.603175,0.96000004,418.0555,6750.0,11872.463,True,False,20.1092205397272,0,02-06 06:30,1.0,1.0
2.0,6.0,6.0,-21.1,61.5,21.0,23.0,-0.1288113,9.6035385,0.96000004,420.6221,0.0,11872.463,True,False,20.128811294130827,0,02-06 06:40,1.0,1.0
2.0,6.0,6.0,-21.1,61.0,21.0,23.0,-0.0145476,9.48596,0.96000004,426.93292,0.0,11872.463,True,False,20.014547600731017,0,02-06 06:50,1.0,1.0
2.0,6.0,7.0,-21.1,62.166668,21.0,23.0,-0.37723652,9.780237,1.9200001,435.694,0.0,11872.463,True,False,20.37723651769316,0,02-06 07:00,1.0,1.0
2.0,6.0,7.0,-21.1,63.333332,21.0,23.0,-0.3949189,9.823681,1.9200001,446.8164,0.0,11872.463,True,False,20.39491889836028,0,02-06 07:10,1.0,1.0
2.0,6.0,7.0,-21.1,64.5,21.0,23.0,-0.3771759,9.866161,1.9200001,455.87946,0.0,11872.463,True,False,20.377175895600313,0,02-06 07:20,1.0,1.0
2.0,6.0,7.0,-21.1,65.666664,21.0,23.0,-0.3185706,9.897938,1.9200001,463.29706,0.0,11872.463,True,False,20.318570607493214,0,02-06 07:30,1.0,1.0
2.0,6.0,7.0,-21.1,66.833336,21.0,23.0,-0.24345475,9.934312,1.9200001,469.36487,0.0,11872.463,True,False,20.24345475528903,0,02-06 07:40,1.0,1.0
2.0,6.0,7.0,-21.1,68.0,21.0,23.0,-0.15764433,9.9763155,1.9200001,474.32687,0.0,11872.463,True,False,20.157644336040896,0,02-06 07:50,1.0,1.0
2.0,6.0,8.0,-20.633333,68.0,21.0,23.0,0.02848857,10.05383,8.16,521.17163,3857.1428,11872.463,True,False,19.97151142983205,0,02-06 08:00,1.0,1.0
2.0,6.0,8.0,-20.166666,68.0,21.0,23.0,0.26747233,10.036237,8.16,536.64923,27000.0,11872.463,True,False,19.732527665327495,0,02-06 08:10,1.0,1.0
2.0,6.0,8.0,-19.7,68.0,21.0,23.0,0.20385557,10.475901,8.16,565.61444,27000.0,11872.463,True,False,19.79614441846784,0,02-06 08:20,1.0,1.0
2.0,6.0,8.0,-19.233334,68.0,21.0,23.0,0.30210412,10.844935,8.16,585.7467,27000.0,11872.463,True,False,19.697895893038805,0,02-06 08:30,1.0,1.0
2.0,6.0,8.0,-18.766666,68.0,21.0,23.0,0.49621767,11.160398,8.16,599.00073,27000.0,11872.463,True,False,19.503782327488103,0,02-06 08:40,1.0,1.0
2.0,6.0,8.0,-18.3,68.0,21.0,23.0,0.7121806,11.472306,8.16,607.8992,27000.0,11872.463,True,False,19.287819414743705,0,02-06 08:50,1.0,1.0
2.0,6.0,9.0,-17.85,67.166664,21.0,23.0,0.98690826,11.72001,9.6,620.77686,27000.0,11872.463,True,False,19.013091726157008,0,02-06 09:00,1.0,1.0
2.0,6.0,9.0,-17.4,66.333336,21.0,23.0,1.2540054,11.9493,9.6,634.25305,27000.0,11872.463,True,False,18.745994516004554,0,02-06 09:10,1.0,1.0
2.0,6.0,9.0,-16.95,65.5,21.0,23.0,1.4925016,12.181935,9.6,645.29205,27000.0,11872.463,True,False,18.50749843033055,0,02-06 09:20,1.0,1.0
2.0,6.0,9.0,-16.5,64.666664,21.0,23.0,1.7087831,12.419673,9.6,653.2388,27000.0,11872.463,True,False,18.291216902532117,0,02-06 09:30,1.0,1.0
2.0,6.0,9.0,-16.05,63.833332,21.0,23.0,1.9139503,12.658178,9.6,658.70905,27000.0,11872.463,True,False,18.086049709919017,0,02-06 09:40,1.0,1.0
2.0,6.0,9.0,-15.6,63.0,21.0,23.0,2.1133695,12.895904,9.6,662.51855,27000.0,11872.463,True,False,17.88663051905907,0,02-06 09:50,1.0,1.0
2.0,6.0,10.0,-15.316667,63.0,21.0,23.0,2.2870915,13.150666,9.6,665.2416,27000.0,11872.463,True,False,17.712908438043087,0,02-06 10:00,1.0,1.0
2.0,6.0,10.0,-15.033334,63.0,21.0,23.0,2.4365344,13.419393,9.6,667.2332,27000.0,11872.463,True,False,17.56346570890507,0,02-06 10:10,1.0,1.0
2.0,6.0,10.0,-14.75,63.0,21.0,23.0,2.571252,13.695287,9.6,668.71265,27000.0,11872.463,True,False,17.42874788629902,0,02-06 10:20,1.0,1.0
2.0,6.0,10.0,-14.466666,63.0,21.0,23.0,2.6959171,13.976513,9.6,669.82495,27000.0,11872.463,True,False,17.304082950619232,0,02-06 10:30,1.0,1.0
2.0,6.0,10.0,-14.183333,63.0,21.0,23.0,2.8129554,14.263056,9.6,670.6733,27000.0,11872.463,True,False,17.187044580883693,0,02-06 10:40,1.0,1.0
2.0,6.0,10.0,-13.9,63.0,21.0,23.0,2.9241164,14.55501,9.6,671.33307,27000.0,11872.463,True,False,17.075883564010937,0,02-06 10:50,1.0,1.0
2.0,6.0,11.0,-13.616667,62.166668,21.0,23.0,3.0268433,14.819084,9.6,671.8592,27000.0,11872.463,True,False,16.97315660627793,0,02-06 11:00,1.0,1.0
2.0,6.0,11.0,-13.333333,61.333332,21.0,23.0,3.1230206,15.046867,9.6,672.2915,27000.0,11872.463,True,False,16.876979265572864,0,02-06 11:10,1.0,1.0
2.0,6.0,11.0,-13.05,60.5,21.0,23.0,3.216398,15.239642,9.6,672.6583,27000.0,11872.463,True,False,16.78360208035171,0,02-06 11:20,1.0,1.0
2.0,6.0,11.0,-12.766666,59.666668,21.0,23.0,3.3093324,15.404835,9.6,672.9788,27000.0,11872.463,True,False,16.690667551957368,0,02-06 11:30,1.0,1.0
2.0,6.0,11.0,-12.483334,58.833332,21.0,23.0,3.4046268,15.547782,9.6,673.26605,27000.0,11872.463,True,False,16.59537320277622,0,02-06 11:40,1.0,1.0
2.0,6.0,11.0,-12.2,58.0,21.0,23.0,3.5054944,15.670545,9.6,673.52826,27000.0,11872.463,True,False,16.49450575669149,0,02-06 11:50,1.0,1.0
2.0,6.0,12.0,-11.933333,57.166668,21.0,23.0,3.3738012,15.991777,4.8,651.67065,27000.0,11872.463,True,False,16.626198851764926,0,02-06 12:00,1.0,1.0
2.0,6.0,12.0,-11.666667,56.333332,21.0,23.0,3.2710602,16.246475,4.8,622.0603,27000.0,11872.463,True,False,16.72893965414127,0,02-06 12:10,1.0,1.0
2.0,6.0,12.0,-11.4,55.5,21.0,23.0,3.290933,16.350763,4.8,596.5128,27000.0,11872.463,True,False,16.709067175150025,0,02-06 12:20,1.0,1.0
2.0,6.0,12.0,-11.133333,54.666668,21.0,23.0,3.390874,16.365177,4.8,578.3106,27000.0,11872.463,True,False,16.609125982670168,0,02-06 12:30,1.0,1.0
2.0,6.0,12.0,-10.866667,53.833332,21.0,23.0,3.5208607,16.351229,4.8,566.2184,27000.0,11872.463,True,False,16.47913940728111,0,02-06 12:40,1.0,1.0
2.0,6.0,12.0,-10.6,53.0,21.0,23.0,3.6617227,16.330027,4.8,558.1379,27000.0,11872.463,True,False,16.338277241824095,0,02-06 12:50,1.0,1.0
2.0,6.0,13.0,-10.4,52.333332,21.0,23.0,3.9591508,16.157242,7.68,565.7973,27000.0,11872.463,True,False,16.040849259843284,0,02-06 13:00,1.0,1.0
2.0,6.0,13.0,-10.2,51.666668,21.0,23.0,4.245486,16.00922,7.68,579.6958,27000.0,11872.463,True,False,15.754514420131315,0,02-06 13:10,1.0,1.0
2.0,6.0,13.0,-10.0,51.0,21.0,23.0,4.4636607,15.93528,7.68,592.25214,27000.0,11872.463,True,False,15.536339250485685,0,02-06 13:20,1.0,1.0
2.0,6.0,13.0,-9.8,50.333332,21.0,23.0,4.640305,15.8977,7.68,601.1933,27000.0,11872.463,True,False,15.359695091973874,0,02-06 13:30,1.0,1.0
2.0,6.0,13.0,-9.6,49.666668,21.0,23.0,4.8060617,15.860313,7.68,607.0472,27000.0,11872.463,True,False,15.193938145792636,0,02-06 13:40,1.0,1.0
2.0,6.0,13.0,-9.4,49.0,21.0,23.0,4.971752,15.812405,7.68,610.91327,27000.0,11872.463,True,False,15.0282480635573,0,02-06 13:50,1.0,1.0
2.0,6.0,14.0,-9.5,49.333332,21.0,23.0,5.0997977,15.782795,7.68,613.56256,27000.0,11872.463,True,False,14.900202290998367,0,02-06 14:00,1.0,1.0
2.0,6.0,14.0,-9.6,49.666668,21.0,23.0,5.1910467,15.766019,7.68,615.4288,27000.0,11872.463,True,False,14.808953293204734,0,02-06 14:10,1.0,1.0
2.0,6.0,14.0,-9.7,50.0,21.0,23.0,5.2619014,15.746398,7.68,616.7494,27000.0,11872.463,True,False,14.738098671930373,0,02-06 14:20,1.0,1.0
2.0,6.0,14.0,-9.8,50.333332,21.0,23.0,5.319915,15.720593,7.68,617.6719,27000.0,11872.463,True,False,14.680085346669475,0,02-06 14:30,1.0,1.0
2.0,6.0,14.0,-9.9,50.666668,21.0,23.0,5.367607,15.690637,7.68,618.3022,27000.0,11872.463,True,False,14.632392855753757,0,02-06 14:40,1.0,1.0
2.0,6.0,14.0,-10.0,51.0,21.0,23.0,5.4059997,15.659065,7.68,618.72125,27000.0,11872.463,True,False,14.594000380564484,0,02-06 14:50,1.0,1.0
2.0,6.0,15.0,-10.1,51.0,21.0,23.0,5.4311504,15.619473,7.68,618.99036,27000.0,11872.463,True,False,14.568849767454822,0,02-06 15:00,1.0,1.0
2.0,6.0,15.0,-10.2,51.0,21.0,23.0,5.4438543,15.564644,7.68,619.1549,27000.0,11872.463,True,False,14.55614574166891,0,02-06 15:10,1.0,1.0
2.0,6.0,15.0,-10.3,51.0,21.0,23.0,5.4466796,15.495962,7.68,619.2473,27000.0,11872.463,True,False,14.553320357985022,0,02-06 15:20,1.0,1.0
2.0,6.0,15.0,-10.4,51.0,21.0,23.0,5.433706,15.426012,7.68,619.29126,27000.0,11872.463,True,False,14.566294428963594,0,02-06 15:30,1.0,1.0
2.0,6.0,15.0,-10.5,51.0,21.0,23.0,5.404551,15.3599205,7.68,619.30396,27000.0,11872.463,True,False,14.595448779789432,0,02-06 15:40,1.0,1.0
2.0,6.0,15.0,-10.6,51.0,21.0,23.0,5.361946,15.297653,7.68,619.2976,27000.0,11872.463,True,False,14.638053681454538,0,02-06 15:50,1.0,1.0
2.0,6.0,16.0,-10.866667,51.333332,21.0,23.0,5.2843533,15.244906,7.68,619.2606,27000.0,11872.463,True,False,14.715646570301388,0,02-06 16:00,1.0,1.0
2.0,6.0,16.0,-11.133333,51.666668,21.0,23.0,5.1768546,15.189551,7.68,619.19415,27000.0,11872.463,True,False,14.823145291320333,0,02-06 16:10,1.0,1.0
2.0,6.0,16.0,-11.4,52.0,21.0,23.0,5.0513883,15.121915,7.68,619.1076,27000.0,11872.463,True,False,14.948611921898891,0,02-06 16:20,1.0,1.0
2.0,6.0,16.0,-11.666667,52.333332,21.0,23.0,4.9187374,15.037174,7.68,619.0098,27000.0,11872.463,True,False,15.081262442635898,0,02-06 16:30,1.0,1.0
2.0,6.0,16.0,-11.933333,52.666668,21.0,23.0,4.776972,14.943814,7.68,618.907,27000.0,11872.463,True,False,15.223028312792646,0,02-06 16:40,1.0,1.0
2.0,6.0,16.0,-12.2,53.0,21.0,23.0,4.62426,14.84846,7.68,618.80316,27000.0,11872.463,True,False,15.375740276404997,0,02-06 16:50,1.0,1.0
2.0,6.0,17.0,-12.483334,53.333332,21.0,23.0,4.158622,15.018103,6.72,612.683,13500.0,11872.463,True,False,15.841378310977714,0,02-06 17:00,1.0,1.0
2.0,6.0,17.0,-12.766666,53.666668,21.0,23.0,3.8432803,15.003245,6.72,606.0972,13500.0,11872.463,True,False,16.156719594335673,0,02-06 17:10,1.0,1.0
2.0,6.0,17.0,-13.05,54.0,21.0,23.0,3.6592743,14.920939,6.72,602.0004,27000.0,11872.463,True,False,16.34072573366096,0,02-06 17:20,1.0,1.0
2.0,6.0,17.0,-13.333333,54.333332,21.0,23.0,3.4973366,14.744967,6.72,598.3803,27000.0,11872.463,True,False,16.502663430463592,0,02-06 17:30,1.0,1.0
2.0,6.0,17.0,-13.616667,54.666668,21.0,23.0,3.3550868,14.564878,6.72,596.1567,27000.0,11872.463,True,False,16.64491329242725,0,02-06 17:40,1.0,1.0
2.0,6.0,17.0,-13.9,55.0,21.0,23.0,3.2110152,14.396344,6.72,594.6992,27000.0,11872.463,True,False,16.78898482869877,0,02-06 17:50,1.0,1.0
2.0,6.0,18.0,-14.183333,55.333332,21.0,23.0,2.6379988,14.607244,3.8400002,575.97156,13500.0,11872.463,True,False,17.362001299107302,0,02-06 18:00,1.0,1.0
2.0,6.0,18.0,-14.466666,55.666668,21.0,23.0,2.2568946,14.616507,3.8400002,555.4508,13500.0,11872.463,True,False,17.743105479953176,0,02-06 18:10,1.0,1.0
2.0,6.0,18.0,-14.75,56.0,21.0,23.0,2.0403624,14.546178,3.8400002,542.6326,27000.0,11872.463,True,False,17.95963773214232,0,02-06 18:20,1.0,1.0
2.0,6.0,18.0,-15.033334,56.333332,21.0,23.0,1.8567529,14.378564,3.8400002,531.38116,27000.0,11872.463,True,False,18.143247114878662,0,02-06 18:30,1.0,1.0
2.0,6.0,18.0,-15.316667,56.666668,21.0,23.0,1.6951803,14.21419,3.8400002,524.5741,27000.0,11872.463,True,False,18.304819686690077,0,02-06 18:40,1.0,1.0
2.0,6.0,18.0,-15.6,57.0,21.0,23.0,1.5281062,14.069235,3.8400002,520.21716,27000.0,11872.463,True,False,18.471893746215343,0,02-06 18:50,1.0,1.0
2.0,6.0,19.0,-15.683333,58.0,21.0,23.0,1.3849272,13.968993,3.8400002,517.17523,27000.0,11872.463,True,False,18.61507280722759,0,02-06 19:00,1.0,1.0
2.0,6.0,19.0,-15.766666,59.0,21.0,23.0,1.2697046,13.9330635,3.8400002,514.94354,27000.0,11872.463,True,False,18.73029544506388,0,02-06 19:10,1.0,1.0
2.0,6.0,19.0,-15.85,60.0,21.0,23.0,1.171516,13.9604,3.8400002,513.2971,27000.0,11872.463,True,False,18.828484023959284,0,02-06 19:20,1.0,1.0
2.0,6.0,19.0,-15.933333,61.0,21.0,23.0,1.0814853,14.037771,3.8400002,512.099,27000.0,11872.463,True,False,18.918514718354416,0,02-06 19:30,1.0,1.0
2.0,6.0,19.0,-16.016666,62.0,21.0,23.0,0.9964468,14.149415,3.8400002,511.2389,27000.0,11872.463,True,False,19.00355321135127,0,02-06 19:40,1.0,1.0
2.0,6.0,19.0,-16.1,63.0,21.0,23.0,0.9150425,14.283855,3.8400002,510.62534,27000.0,11872.463,True,False,19.08495749529446,0,02-06 19:50,1.0,1.0
2.0,6.0,20.0,-16.65,63.833332,21.0,23.0,0.44257239,14.701688,1.92,498.23706,13500.0,11872.463,True,False,19.55742761632496,0,02-06 20:00,1.0,1.0
2.0,6.0,20.0,-17.2,64.666664,21.0,23.0,0.05846392,14.885336,1.92,484.74765,13500.0,11872.463,True,False,19.941536080819894,0,02-06 20:10,1.0,1.0
2.0,6.0,20.0,-17.75,65.5,21.0,23.0,0.89541805,13.776593,1.92,482.2897,0.0,11872.463,True,False,19.104581981249908,0,02-06 20:20,1.0,1.0
2.0,6.0,20.0,-18.3,66.333336,21.0,23.0,0.13558349,14.242767,1.92,475.25748,27000.0,11872.463,True,False,19.864416515976107,0,02-06 20:30,1.0,1.0
2.0,6.0,20.0,-18.85,67.166664,21.0,23.0,0.7167315,13.325572,1.92,477.91077,0.0,11872.463,True,False,19.28326851692578,0,02-06 20:40,1.0,1.0
2.0,6.0,20.0,-19.4,68.0,21.0,23.0,0.020616785,13.57542,1.92,475.34155,13500.0,11872.463,True,False,19.979383214800276,0,02-06 20:50,1.0,1.0
2.0,6.0,21.0,-19.216667,68.0,21.0,23.0,0.37590793,12.929298,1.92,474.9455,0.0,11872.463,True,False,19.624092071852825,0,02-06 21:00,1.0,1.0
2.0,6.0,21.0,-19.033333,68.0,21.0,23.0,-0.07180322,13.201596,1.92,473.0521,13500.0,11872.463,True,False,20.07180321837265,0,02-06 21:10,1.0,1.0
2.0,6.0,21.0,-18.85,68.0,21.0,23.0,0.23146938,12.865784,1.92,474.89594,0.0,11872.463,True,False,19.768530617874042,0,02-06 21:20,1.0,1.0
2.0,6.0,21.0,-18.666666,68.0,21.0,23.0,0.72946197,12.420714,1.92,476.6332,0.0,11872.463,True,False,19.270538037728752,0,02-06 21:30,1.0,1.0
2.0,6.0,21.0,-18.483334,68.0,21.0,23.0,0.05447417,13.089227,1.92,474.315,13500.0,11872.463,True,False,19.945525830152445,0,02-06 21:40,1.0,1.0
2.0,6.0,21.0,-18.3,68.0,21.0,23.0,0.44254386,12.798408,1.92,474.17258,0.0,11872.463,True,False,19.55745614422843,0,02-06 21:50,1.0,1.0
2.0,6.0,22.0,-18.483334,67.5,21.0,23.0,-0.15387167,13.378356,1.92,471.9541,6750.0,11872.463,True,False,20.153871664329053,0,02-06 22:00,1.0,1.0
2.0,6.0,22.0,-18.666666,67.0,21.0,23.0,-0.25057685,13.420021,1.92,472.4336,0.0,11872.463,True,False,20.25057686328106,0,02-06 22:10,1.0,1.0
2.0,6.0,22.0,-18.85,66.5,21.0,23.0,-0.2392182,13.28118,1.92,473.6057,0.0,11872.463,True,False,20.239218212528915,0,02-06 22:20,1.0,1.0
2.0,6.0,22.0,-19.033333,66.0,21.0,23.0,-0.49640742,13.44482,1.92,473.417,13500.0,11872.463,True,False,20.49640740703877,0,02-06 22:30,1.0,1.0
2.0,6.0,22.0,-19.216667,65.5,21.0,23.0,0.11046447,12.640391,1.92,476.9644,0.0,11872.463,True,False,19.88953552927635,0,02-06 22:40,1.0,1.0
2.0,6.0,22.0,-19.4,65.0,21.0,23.0,-0.23401226,12.772415,1.92,475.7481,5400.0,11872.463,True,False,20.23401225487223,0,02-06 22:50,1.0,1.0
2.0,6.0,23.0,-19.683332,66.0,21.0,23.0,0.29352927,12.203904,0.0,467.54706,0.0,11872.463,False,False,0.0,0,02-06 23:00,1.0,1.0
2.0,6.0,23.0,-19.966667,67.0,5.0,50.0,0.64179087,11.759963,0.0,458.0521,0.0,0.0,False,False,0.0,0,02-06 23:10,0.0,0.0
2.0,6.0,23.0,-20.25,68.0,5.0,50.0,0.7651427,11.545617,0.0,451.1264,0.0,0.0,False,False,0.0,0,02-06 23:20,0.0,0.0
2.0,6.0,23.0,-20.533333,69.0,5.0,50.0,0.7601273,11.407749,0.0,443.4397,0.0,0.0,False,False,0.0,0,02-06 23:30,0.0,0.0
2.0,6.0,23.0,-20.816668,70.0,5.0,50.0,0.70818686,11.311019,0.0,437.2037,0.0,0.0,False,False,0.0,0,02-06 23:40,0.0,0.0
2.0,6.0,23.0,-21.1,71.0,5.0,50.0,0.66096723,11.211104,0.0,432.02722,0.0,0.0,False,False,0.0,0,02-06 23:50,0.0,0.0
2.0,7.0,0.0,-20.916666,70.5,5.0,50.0,0.649487,11.100896,0.0,427.62137,0.0,0.0,False,False,0.0,0,02-07 00:00,0.0,0.0
2.0,7.0,0.0,-20.733334,70.0,5.0,50.0,0.6649662,10.997439,0.0,423.82343,0.0,0.0,False,False,0.0,0,02-07 00:10,0.0,0.0
2.0,7.0,0.0,-20.55,69.5,5.0,50.0,0.6910061,10.914494,0.0,420.53998,0.0,0.0,False,False,0.0,0,02-07 00:20,0.0,0.0
2.0,7.0,0.0,-20.366667,69.0,5.0,50.0,0.719375,10.85506,0.0,417.70456,0.0,0.0,False,False,0.0,0,02-07 00:30,0.0,0.0
